date,avg_sentiment,decision,prev_position,new_position,today_close,next_close,return,win
2024-11-24,0.15384615384615385,0,1,1,98013.8203125,93102.296875,-0.050110519331258215,False
2024-11-25,0.1590909090909091,0,1,1,93102.296875,91985.3203125,-0.01199730404073342,False
2024-11-26,0.02,0,1,1,91985.3203125,95962.53125,0.043237452715153855,True
2024-11-27,0.24,1,1,1,95962.53125,95652.46875,-0.0032310787967048337,False
2024-11-28,0.19047619047619047,0,1,1,95652.46875,97461.5234375,0.018912786163713103,True
2024-11-29,0.10714285714285714,0,1,1,97461.5234375,96449.0546875,-0.01038839445855035,False
2024-11-30,0.1111111111111111,0,1,1,96449.0546875,97279.7890625,0.008613193542348579,True
2024-12-01,0.6,2,1,1,97279.7890625,95865.3046875,-0.014540372554583016,False
2024-12-02,0.08,0,1,1,95865.3046875,96002.1640625,0.001427621551364508,True
2024-12-03,0.06,0,1,1,96002.1640625,98768.53125,0.028815675297684126,True
2024-12-04,0.24489795918367346,1,1,1,98768.53125,96593.5703125,-0.022020788503929484,False
2024-12-05,0.42,2,1,1,96593.5703125,99920.7109375,0.03444474217316969,True
2024-12-06,0.18,0,1,1,99920.7109375,99923.3359375,2.6270829894734504e-05,True
2024-12-07,0.3,1,1,1,99923.3359375,101236.015625,0.013136868131795102,True
2024-12-08,0.375,2,1,1,101236.015625,97432.71875,-0.037568614800964024,False
2024-12-09,0.12,0,1,1,97432.71875,96675.4296875,-0.007772430783165435,False
2024-12-10,0.14,0,1,1,96675.4296875,101173.03125,0.04652269534294642,True
2024-12-11,0.2708333333333333,1,1,1,101173.03125,100043.0,-0.011169293200355703,False
2024-12-12,0.2708333333333333,1,1,1,100043.0,101459.2578125,0.014156490833941405,True
2024-12-13,0.08,0,1,1,101459.2578125,101372.96875,-0.0008504799301751742,False
2024-12-14,0.3125,2,1,1,101372.96875,104298.6953125,0.028861012936449097,True
2024-12-15,0.0625,0,1,1,104298.6953125,106029.71875,0.016596788984881386,True
2024-12-16,0.40476190476190477,2,1,1,106029.71875,106140.6015625,0.0010457710706697502,True
2024-12-17,0.2708333333333333,1,1,1,106140.6015625,100041.5390625,-0.05746210601989681,False
2024-12-18,0.02,0,1,1,100041.5390625,97490.953125,-0.025495268879325673,False
2024-12-19,0.06521739130434782,0,1,1,97490.953125,97755.9296875,0.0027179605287093143,True
2024-12-20,-0.0851063829787234,0,1,1,97755.9296875,97224.7265625,-0.005433973434635799,False
2024-12-21,0.2857142857142857,1,1,1,97224.7265625,95104.9375,-0.02180298302137485,False
2024-12-22,0.0,0,1,1,95104.9375,94686.2421875,-0.004402456102765432,False
2024-12-23,0.044444444444444446,0,1,1,94686.2421875,98676.09375,0.04213760595334641,True
2024-12-24,0.07894736842105263,0,1,1,98676.09375,99299.1953125,0.006314615210434391,True
2024-12-25,0.21428571428571427,1,1,1,99299.1953125,95795.515625,-0.03528406928650055,False
2024-12-26,0.03571428571428571,0,1,1,95795.515625,94164.859375,-0.017022260795414974,False
2024-12-27,-0.15384615384615385,0,1,1,94164.859375,95163.9296875,0.010609799867287276,True
2024-12-28,0.125,0,1,1,95163.9296875,93530.2265625,-0.0171672516085114,False
2024-12-29,-0.1,0,1,1,93530.2265625,92643.2109375,-0.009483732239301984,False
2024-12-30,0.22580645161290322,1,1,1,92643.2109375,93429.203125,0.0084840775653842,True
2024-12-31,0.03571428571428571,0,1,1,93429.203125,94419.7578125,0.010602195613021826,True
2025-01-01,0.2857142857142857,1,1,1,94419.7578125,96886.875,0.0261292471476069,True
2025-01-02,0.2553191489361702,1,1,1,96886.875,98107.4296875,0.012597729955682853,True
2025-01-03,0.125,0,1,1,98107.4296875,98236.2265625,0.0013128146911019337,True
2025-01-04,0.0,0,1,1,98236.2265625,98314.9609375,0.0008014800420892337,True
2025-01-05,0.5,2,1,1,98314.9609375,102078.0859375,0.03827621924594227,True
2025-01-06,0.32,2,1,1,102078.0859375,96922.703125,-0.050504305259568824,False
2025-01-07,0.16666666666666666,0,1,1,96922.703125,95043.5234375,-0.019388436629511306,False
2025-01-08,-0.12195121951219512,0,1,1,95043.5234375,92484.0390625,-0.026929603222076465,False
2025-01-09,-0.12195121951219512,0,1,1,92484.0390625,94701.453125,0.023976181025154933,True
2025-01-10,0.13157894736842105,0,1,1,94701.453125,94566.59375,-0.0014240475784673974,False
2025-01-11,0.1111111111111111,0,1,1,94566.59375,94488.4375,-0.0008264678561503121,False
2025-01-12,0.25,1,1,1,94488.4375,94516.5234375,0.00029724205673313205,True
2025-01-13,0.058823529411764705,0,1,1,94516.5234375,96534.046875,0.021345722040169067,True
2025-01-14,0.1951219512195122,0,1,1,96534.046875,100504.4921875,0.04112999963257782,True
2025-01-15,0.2653061224489796,1,1,1,100504.4921875,99756.90625,-0.0074383335632929965,False
2025-01-16,0.3617021276595745,2,1,1,99756.90625,104462.0390625,0.04716598568833424,True
2025-01-17,0.2553191489361702,1,1,1,104462.0390625,104408.0703125,-0.0005166350425891104,False
2025-01-18,0.25,1,1,1,104408.0703125,101089.609375,-0.03178356737719254,False
2025-01-19,0.26666666666666666,1,1,1,101089.609375,102016.6640625,0.009170622908048012,True
2025-01-20,0.10204081632653061,0,1,1,102016.6640625,106146.265625,0.04047967653568853,True
2025-01-21,0.14,0,1,1,106146.265625,103653.0703125,-0.02348829982684565,False
2025-01-22,0.17391304347826086,0,1,1,103653.0703125,103960.171875,0.0029627830760259226,True
2025-01-23,0.1282051282051282,0,1,1,103960.171875,104819.484375,0.008265785680243231,True
2025-01-24,0.07317073170731707,0,1,1,104819.484375,104714.6484375,-0.001000156966284447,False
2025-01-25,0.2,0,1,1,104714.6484375,102682.5,-0.019406534499448836,False
2025-01-26,0.0,0,1,1,102682.5,102087.6875,-0.005792734886665206,False
2025-01-27,-0.1276595744680851,0,1,1,102087.6875,101332.4765625,-0.007397669160641923,False
2025-01-28,0.21052631578947367,1,1,1,101332.4765625,103703.2109375,0.023395602825692065,True
2025-01-29,0.20454545454545456,1,1,1,103703.2109375,104735.3046875,0.009952379879751493,True
2025-01-30,0.19047619047619047,0,1,1,104735.3046875,102405.0234375,-0.022249243050878484,False
2025-01-31,0.07142857142857142,0,1,1,102405.0234375,100655.90625,-0.017080384621634543,False
2025-02-01,0.0,0,1,1,100655.90625,97688.9765625,-0.02947596219670418,False
2025-02-02,0.1875,0,1,1,97688.9765625,101405.421875,0.03804365081173997,True
2025-02-03,-0.12,0,1,1,101405.421875,97871.8203125,-0.03484627840566341,False
2025-02-04,0.0,0,1,1,97871.8203125,96615.4453125,-0.012836943218062719,False
2025-02-05,0.0975609756097561,0,1,1,96615.4453125,96593.296875,-0.00022924323774901092,False
2025-02-06,0.0,0,1,1,96593.296875,96529.0859375,-0.00066475562567343,False
2025-02-07,0.06382978723404255,0,1,1,96529.0859375,96482.453125,-0.0004830959709925514,False
2025-02-08,0.23529411764705882,1,1,1,96482.453125,96500.09375,0.00018283765004549889,True
2025-02-09,0.25,1,1,1,96500.09375,97437.5546875,0.009714611676219226,True
2025-02-10,0.09375,0,1,1,97437.5546875,95747.4296875,-0.01734572470974399,False
2025-02-11,0.09302325581395349,0,1,1,95747.4296875,97885.859375,0.02233406885677659,True
2025-02-12,0.07142857142857142,0,1,1,97885.859375,96623.8671875,-0.012892487184132667,False
2025-02-13,0.08571428571428572,0,1,1,96623.8671875,97508.96875,0.009160278803398002,True
2025-02-14,0.18421052631578946,0,1,1,97508.96875,97580.3515625,0.0007320640697474303,True
2025-02-15,0.0,0,1,1,97580.3515625,96175.03125,-0.014401672980240242,False
2025-02-16,0.2,0,1,1,96175.03125,95773.3828125,-0.004176223623530146,False
2025-02-17,-0.058823529411764705,0,1,1,95773.3828125,95539.546875,-0.002441554538778185,False
2025-02-18,0.13793103448275862,0,1,1,95539.546875,96635.609375,0.011472343504350538,True
2025-02-19,0.07692307692307693,0,1,1,96635.609375,98333.9375,0.017574558032842125,True
2025-02-20,0.15151515151515152,0,1,1,98333.9375,96125.546875,-0.022458071761847227,False
2025-02-21,0.05555555555555555,0,1,1,96125.546875,96577.7578125,0.00470437830734058,True
2025-02-22,0.18181818181818182,0,1,1,96577.7578125,96273.921875,-0.0031460239332733266,False
2025-02-23,0.0,0,1,1,96273.921875,91418.171875,-0.0504368151357187,False
2025-02-24,-0.029411764705882353,0,1,1,91418.171875,88736.171875,-0.029337712021491897,False
2025-02-25,-0.34,-2,1,-1,88736.171875,84347.0234375,-0.04946290046952738,False
2025-02-26,-0.3023255813953488,-2,-1,-1,84347.0234375,84704.2265625,-0.004234922709094562,False
2025-02-27,-0.1,0,-1,-1,84704.2265625,84373.0078125,0.003910297790814563,True
2025-02-28,0.06,0,-1,-1,84373.0078125,86031.9140625,-0.019661575342751147,False
2025-03-01,0.0,0,-1,-1,86031.9140625,94248.3515625,-0.09550452979612853,False
2025-03-02,0.15,0,-1,-1,94248.3515625,86065.671875,0.08682040111941614,True
2025-03-03,-0.06,0,-1,-1,86065.671875,87222.1953125,-0.01343768557549531,False
2025-03-04,-0.04,0,-1,-1,87222.1953125,90623.5625,-0.03899657851208135,False
2025-03-05,0.06,0,-1,-1,90623.5625,89961.7265625,0.007303133084179956,True
2025-03-06,0.0,0,-1,-1,89961.7265625,86742.671875,0.035782491182665264,True
2025-03-07,0.04,0,-1,-1,86742.671875,86154.59375,0.006779571257010003,True
2025-03-08,0.17857142857142858,0,-1,-1,86154.59375,80601.0390625,0.06446034327101682,True
2025-03-09,-0.058823529411764705,0,-1,-1,80601.0390625,78532.0,0.025670128903618934,True
2025-03-10,-0.04,0,-1,-1,78532.0,82862.2109375,-0.05513944554449142,False
2025-03-11,0.16,0,-1,-1,82862.2109375,83722.359375,-0.010380466895202436,False
2025-03-12,0.16,0,-1,-1,83722.359375,81066.703125,0.03171979707481816,True
2025-03-13,0.02,0,-1,-1,81066.703125,83969.1015625,-0.035802596203088156,False
2025-03-14,0.02,0,-1,-1,83969.1015625,84343.109375,-0.004454112352525506,False
2025-03-15,0.05,0,-1,-1,84343.109375,82579.6875,0.02090771715754047,True
2025-03-16,0.0625,0,-1,-1,82579.6875,84075.6875,-0.018115835083536737,False
2025-03-17,0.04,0,-1,-1,84075.6875,82718.5,0.016142449028442377,True
2025-03-18,0.08,0,-1,-1,82718.5,86854.2265625,-0.04999760105055096,False
2025-03-19,0.24,1,-1,0,86854.2265625,84167.1953125,0.030937253791171827,True
2025-03-20,0.1,0,0,0,84167.1953125,84043.2421875,-0.0,
2025-03-21,0.02,0,0,0,84043.2421875,83832.484375,-0.0,
2025-03-22,0.2,0,0,0,83832.484375,86054.375,0.0,
2025-03-23,0.0625,0,0,0,86054.375,87498.9140625,0.0,
2025-03-24,0.36,2,0,1,87498.9140625,87471.703125,-0.0,
2025-03-25,0.24,1,1,1,87471.703125,86900.8828125,-0.006525771102047466,False
2025-03-26,0.04,0,1,1,86900.8828125,87177.1015625,0.0031785494123917936,True
2025-03-27,0.0,0,1,1,87177.1015625,84353.1484375,-0.03239328991656622,False
2025-03-28,-0.12,0,1,1,84353.1484375,82597.5859375,-0.020812056603918626,False
2025-03-29,-0.2,0,1,1,82597.5859375,82334.5234375,-0.0031848691098436497,False
2025-03-30,-0.1111111111111111,0,1,1,82334.5234375,82548.9140625,0.002603897078031229,True
2025-03-31,0.1,0,1,1,82548.9140625,85169.171875,0.03174188106843092,True
2025-04-01,0.18,0,1,1,85169.171875,82485.7109375,-0.03150742080055008,False
2025-04-02,0.16,0,1,1,82485.7109375,83102.828125,0.0074815041355174115,True
2025-04-03,-0.04,0,1,1,83102.828125,83843.8046875,0.008916382019941034,True
2025-04-04,0.04,0,1,1,83843.8046875,83504.796875,-0.004043325726492724,False
2025-04-05,0.2222222222222222,1,1,1,83504.796875,78214.484375,-0.06335339642726363,False
2025-04-06,-0.0625,0,1,1,78214.484375,79235.3359375,0.013051950296130812,True
2025-04-07,-0.22,-1,1,0,79235.3359375,76271.953125,-0.03739976334343411,False
2025-04-08,0.12,0,0,0,76271.953125,82573.953125,0.0,
2025-04-09,0.12,0,0,0,82573.953125,79626.140625,-0.0,
2025-04-10,0.04,0,0,0,79626.140625,83404.8359375,0.0,
2025-04-11,0.22,1,0,0,83404.8359375,85287.109375,0.0,
2025-04-12,0.18181818181818182,0,0,0,85287.109375,83684.9765625,-0.0,
2025-04-13,0.35714285714285715,2,0,1,83684.9765625,84542.390625,0.0,
2025-04-14,0.10416666666666667,0,1,1,84542.390625,83668.9921875,-0.010330893543974703,False
2025-04-15,-0.1,0,1,1,83668.9921875,84033.8671875,0.004360934564412163,True
2025-04-16,0.12,0,1,1,84033.8671875,84895.75,0.010256374499306688,True
2025-04-17,-0.1,0,1,1,84895.75,84450.8046875,-0.005241078764249093,False
2025-04-18,0.0,0,1,1,84450.8046875,85063.4140625,0.007254038339443739,True
2025-04-19,0.2,0,1,1,85063.4140625,85174.3046875,0.0013036230231545088,True
2025-04-20,0.2222222222222222,1,1,1,85174.3046875,87518.90625,0.027527099529631838,True
2025-04-21,0.26,1,1,1,87518.90625,93441.890625,0.06767662701452008,True
2025-04-22,0.2,0,1,1,93441.890625,93699.109375,0.002752713459451153,True
2025-04-23,0.4,2,1,1,93699.109375,93943.796875,0.0026114175645012634,True
2025-04-24,0.24,1,1,1,93943.796875,94720.5,0.008267742531563503,True
2025-04-25,0.22,1,1,1,94720.5,94646.9296875,-0.0007767095032226392,False
2025-04-26,0.15,0,1,1,94646.9296875,93754.84375,-0.009425408097710513,False
2025-04-27,0.17391304347826086,0,1,1,93754.84375,94978.75,0.013054325526514464,True
2025-04-28,0.32,2,1,1,94978.75,94284.7890625,-0.0073064863193082665,False
2025-04-29,0.2,0,1,1,94284.7890625,94207.3125,-0.0008217291810309076,False
2025-04-30,0.12,0,1,1,94207.3125,96492.3359375,0.024255266145077645,True
2025-05-01,0.36,2,1,1,96492.3359375,96910.0703125,0.004329197453262763,True
2025-05-02,0.2,0,1,1,96910.0703125,95891.796875,-0.01050740582703568,False
2025-05-03,0.0,0,1,1,95891.796875,94315.9765625,-0.01643331717471271,False
2025-05-04,0.23076923076923078,1,1,1,94315.9765625,94748.0546875,0.0045811763897039915,True
2025-05-05,0.12,0,1,1,94748.0546875,96802.4765625,0.021682997944136553,True
2025-05-06,0.12,0,1,1,96802.4765625,97032.3203125,0.002374358158611806,True
2025-05-07,0.28,1,1,1,97032.3203125,103241.4609375,0.06399043746457869,True
2025-05-08,0.22,1,1,1,103241.4609375,102970.8515625,-0.0026211308184007653,False
2025-05-09,0.28,1,1,1,102970.8515625,104696.328125,0.016756941758927682,True
2025-05-10,0.2962962962962963,1,1,1,104696.328125,104106.359375,-0.0056350471937814195,False
2025-05-11,0.08695652173913043,0,1,1,104106.359375,102812.953125,-0.012423892812743939,False
2025-05-12,0.16,0,1,1,102812.953125,104169.8125,0.013197358248725043,True
2025-05-13,0.14,0,1,1,104169.8125,103539.4140625,-0.00605164224040434,False
2025-05-14,0.14,0,1,1,103539.4140625,103744.640625,0.001982110526297919,True
2025-05-15,0.18,0,1,1,103744.640625,103489.2890625,-0.0024613470244020134,False
2025-05-16,0.2,0,1,1,103489.2890625,103191.0859375,-0.0028814878109743995,False
2025-05-17,0.1111111111111111,0,1,1,103191.0859375,106446.0078125,0.03154266519659864,True
2025-05-18,0.4117647058823529,2,1,1,106446.0078125,105606.1796875,-0.007889709931436045,False
2025-05-19,0.22,1,1,1,105606.1796875,106791.0859375,0.011220046530480173,True
2025-05-20,0.2,0,1,1,106791.0859375,109678.078125,0.027034018449719914,True
2025-05-21,0.3,1,1,1,109678.078125,111673.28125,0.018191448638679362,True
2025-05-22,0.28,1,1,1,111673.28125,107287.796875,-0.03927066820202348,False
2025-05-23,0.16,0,1,1,107287.796875,107791.15625,0.0046916740734872136,True
2025-05-24,0.2,0,1,1,107791.15625,109035.390625,0.011543009819045335,True
2025-05-25,0.0,0,1,1,109035.390625,109440.3671875,0.0037141753716718982,True
2025-05-26,0.22,1,1,1,109440.3671875,108994.640625,-0.00407278021770846,False
2025-05-27,0.2,0,1,1,108994.640625,107802.328125,-0.0109391846531445,False
2025-05-28,0.22,1,1,1,107802.328125,105641.7578125,-0.02004196337944348,False
2025-05-29,0.16,0,1,1,105641.7578125,103998.5703125,-0.015554336978341824,False
2025-05-30,-0.1,0,1,1,103998.5703125,104638.09375,0.0061493483571776865,True
2025-05-31,-0.04,0,1,1,104638.09375,105652.1015625,0.009690618169350969,True
2025-06-01,0.2222222222222222,1,1,1,105652.1015625,105881.53125,0.002171558200044678,True
2025-06-02,0.04,0,1,1,105881.53125,105432.46875,-0.004241178746647565,False
2025-06-03,0.12,0,1,1,105432.46875,104731.984375,-0.006643915136436564,False
2025-06-04,0.26,1,1,1,104731.984375,101575.953125,-0.03013435932522404,False
2025-06-05,0.06,0,1,1,101575.953125,104390.34375,0.027707252931573216,True
2025-06-06,0.14,0,1,1,104390.34375,105615.625,0.011737496074678841,True
2025-06-07,0.0,0,1,1,105615.625,105793.6484375,0.0016855786016510342,True
2025-06-08,0.08333333333333333,0,1,1,105793.6484375,110294.1015625,0.04253991795791734,True
2025-06-09,0.16,0,1,1,110294.1015625,110257.234375,-0.0003342625487466217,False
2025-06-10,0.22,1,1,1,110257.234375,108686.625,-0.01424495529842642,False
2025-06-11,0.28,1,1,1,108686.625,105929.0546875,-0.02537175399916963,False
2025-06-12,0.12,0,1,1,105929.0546875,106090.96875,0.001528514183173452,True
2025-06-13,0.22,1,1,1,106090.96875,105472.40625,-0.005830491579897087,False
2025-06-14,0.2857142857142857,1,1,1,105472.40625,105552.0234375,0.0007548627203145847,True
2025-06-15,0.23529411764705882,1,1,1,105552.0234375,106796.7578125,0.011792615001237171,True
2025-06-16,0.26,1,1,1,106796.7578125,104601.1171875,-0.020559056941174405,False
2025-06-17,0.18,0,1,1,104601.1171875,104883.328125,0.0026979724986505656,True
2025-06-18,0.08,0,1,1,104883.328125,104684.2890625,-0.0018977187896133992,False
2025-06-19,0.16,0,1,1,104684.2890625,103309.6015625,-0.013131746055793203,False
2025-06-20,-0.04,0,1,1,103309.6015625,102257.40625,-0.010184874363913264,False
2025-06-21,0.14285714285714285,0,1,1,102257.40625,100987.140625,-0.01242223591995323,False
2025-06-22,0.09523809523809523,0,1,1,100987.140625,105577.7734375,0.045457597710847154,True
2025-06-23,0.26,1,1,1,105577.7734375,106045.6328125,0.004431419225533902,True
2025-06-24,0.2,0,1,1,106045.6328125,107361.2578125,0.012406215749838237,True
2025-06-25,0.28,1,1,1,107361.2578125,106960.0,-0.0037374544661238295,False
2025-06-26,0.12,0,1,1,106960.0,107088.4296875,0.0012007263229244578,True
2025-06-27,0.08,0,1,1,107088.4296875,107327.703125,0.0022343537784449315,True
2025-06-28,0.30434782608695654,2,1,1,107327.703125,108385.5703125,0.00985642249576465,True
2025-06-29,0.3157894736842105,2,1,1,108385.5703125,107135.3359375,-0.011535062936840142,False
2025-06-30,0.18,0,1,1,107135.3359375,105698.28125,-0.013413452013053292,False
2025-07-01,0.16,0,1,1,105698.28125,108859.3203125,0.0299062484755399,True
2025-07-02,0.22,1,1,1,108859.3203125,109647.9765625,0.0072447287722909,True
2025-07-03,0.1,0,1,1,109647.9765625,108034.3359375,-0.014716556343200873,False
2025-07-04,0.02,0,1,1,108034.3359375,108231.1796875,0.0018220480395591825,True
2025-07-05,0.3448275862068966,2,1,1,108231.1796875,109232.0703125,0.009247710575546802,True
2025-07-06,0.3157894736842105,2,1,1,109232.0703125,108299.8515625,-0.008534295352390857,False
2025-07-07,0.16,0,1,1,108299.8515625,108950.2734375,0.006005750382996976,True
2025-07-08,0.18,0,1,1,108950.2734375,111326.5546875,0.021810695604753745,True
2025-07-09,0.14,0,1,1,111326.5546875,115987.203125,0.04186466068749461,True
2025-07-10,0.36,2,1,1,115987.203125,117516.9921875,0.01318929176049998,True
2025-07-11,0.32,2,1,1,117516.9921875,117435.2265625,-0.0006957770402219094,False
2025-07-12,0.16279069767441862,0,1,1,117435.2265625,119116.1171875,0.014313342548076204,True
2025-07-13,0.17142857142857143,0,1,1,119116.1171875,119849.703125,0.006158578325259432,True
2025-07-14,0.36,2,1,1,119849.703125,117777.1875,-0.017292622100518865,False
2025-07-15,0.22,1,1,1,117777.1875,118738.5078125,0.008162194503922927,True
2025-07-16,0.3,1,1,1,118738.5078125,119289.84375,0.004643278306736132,True
2025-07-17,0.12,0,1,1,119289.84375,118003.2265625,-0.010785638970207805,False
2025-07-18,0.04,0,1,1,118003.2265625,117939.9765625,-0.0005360022928398476,False
2025-07-19,0.20930232558139536,1,1,1,117939.9765625,117300.7890625,-0.005419600025622143,False
2025-07-20,0.2857142857142857,1,1,1,117300.7890625,117439.5390625,0.0011828564931994742,True
2025-07-21,0.12,0,1,1,117439.5390625,119995.4140625,0.021763326222183077,True
2025-07-22,0.12,0,1,1,119995.4140625,118754.9609375,-0.010337504434577025,False
2025-07-23,0.08,0,1,1,118754.9609375,118368.0,-0.003258482293667337,False
2025-07-24,0.2,0,1,1,118368.0,117635.8828125,-0.006185093838706407,False
2025-07-25,-0.02,0,1,1,117635.8828125,117947.3671875,0.002647868724685608,True
2025-07-26,0.0,0,1,1,117947.3671875,119448.4921875,0.012727075099638921,True
2025-07-27,0.45454545454545453,2,1,1,119448.4921875,117924.4765625,-0.012758768211219703,False
2025-07-28,0.2,0,1,1,117924.4765625,117922.1484375,-1.9742508662025676e-05,False
2025-07-29,0.06,0,1,1,117922.1484375,117831.1875,-0.0007713643170961244,False
2025-07-30,0.08,0,1,1,117831.1875,115758.203125,-0.017592832754910494,False
2025-07-31,0.16,0,1,1,115758.203125,113320.0859375,-0.021062154747402487,False
2025-08-01,0.12,0,1,1,113320.0859375,112526.9140625,-0.006999393518263498,False
2025-08-02,0.05555555555555555,0,1,1,112526.9140625,114217.671875,0.015025363723748034,True
2025-08-03,0.1111111111111111,0,1,1,114217.671875,115071.8828125,0.007478798363486605,True
2025-08-04,0.0,0,1,1,115071.8828125,114141.4453125,-0.008085706753543523,False
2025-08-05,0.22,1,1,1,114141.4453125,115028.0,0.007767158415357042,True
2025-08-06,0.16,0,1,1,115028.0,117496.8984375,0.02146345618023438,True
2025-08-07,0.2,0,1,1,117496.8984375,116688.7265625,-0.006878240070565692,False
2025-08-08,0.18,0,1,1,116688.7265625,116500.359375,-0.0016142706587778904,False
2025-08-09,0.11764705882352941,0,1,1,116500.359375,119306.7578125,0.024089182664806693,True
2025-08-10,0.1,0,1,1,119306.7578125,118731.4453125,-0.004822128356753681,False
2025-08-11,0.24,1,1,1,118731.4453125,120172.90625,0.012140515376580223,True
2025-08-12,0.06,0,1,1,120172.90625,123344.0625,0.0263882795960924,True
2025-08-13,0.24,1,1,1,123344.0625,118359.578125,-0.04041122267235198,False
2025-08-14,-0.06,0,1,1,118359.578125,117398.3515625,-0.008121240187970634,False
2025-08-15,0.02,0,1,1,117398.3515625,117491.3515625,0.0007921746665283378,True
2025-08-16,0.375,2,1,1,117491.3515625,117453.0625,-0.00032588834829797643,False
2025-08-17,0.15,0,1,1,117453.0625,116252.3125,-0.010223232791396988,False
2025-08-18,0.04,0,1,1,116252.3125,112831.1796875,-0.029428514056440813,False
2025-08-19,-0.02,0,1,1,112831.1796875,114274.7421875,0.012794003430595391,True
2025-08-20,-0.04,0,1,1,114274.7421875,112419.03125,-0.016239029745131098,False
2025-08-21,0.06,0,1,1,112419.03125,116874.0859375,0.039629007988805275,True
2025-08-22,0.22,1,1,1,116874.0859375,115374.328125,-0.012832252765613207,False
2025-08-23,0.23333333333333334,1,1,1,115374.328125,113458.4296875,-0.016605933647771784,False
2025-08-24,0.05,0,1,1,113458.4296875,110124.3515625,-0.029385900493979107,False
2025-08-25,-0.06,0,1,1,110124.3515625,111802.65625,0.015240086898922575,True
2025-08-26,0.14,0,1,1,111802.65625,111222.0625,-0.005193022862549386,False
2025-08-27,0.1,0,1,1,111222.0625,112544.8046875,0.011892803979426294,True
2025-08-28,0.14,0,1,1,112544.8046875,108410.8359375,-0.03673175995532335,False
2025-08-29,-0.2,0,1,1,108410.8359375,108808.0703125,0.0036641574761863273,True
2025-08-30,-0.09523809523809523,0,1,1,108808.0703125,108236.7109375,-0.005251075341737419,False
2025-08-31,0.09523809523809523,0,1,1,108236.7109375,109250.59375,0.00936727293095089,True
2025-09-01,0.023809523809523808,0,1,1,109250.59375,111200.5859375,0.017848801737061496,True
2025-09-02,0.22,1,1,1,111200.5859375,111723.2109375,0.0046998403434109605,True
2025-09-03,0.18,0,1,1,111723.2109375,110723.6015625,-0.008947195185423015,False
2025-09-04,0.04,0,1,1,110723.6015625,110650.984375,-0.0006558419928113508,False
2025-09-05,0.12,0,1,1,110650.984375,110224.6953125,-0.0038525555367432763,False
2025-09-06,0.0625,0,1,1,110224.6953125,111167.6171875,0.008554542812086759,True
2025-09-07,0.07692307692307693,0,1,1,111167.6171875,112071.4296875,0.008130177859939119,True
2025-09-08,0.2,0,1,1,112071.4296875,111530.546875,-0.004826232823193188,False
2025-09-09,0.14,0,1,1,111530.546875,113955.359375,0.021741241013707707,True
2025-09-10,0.36,2,1,1,113955.359375,115507.5390625,0.01362094504385832,True
2025-09-11,0.12,0,1,1,115507.5390625,116101.578125,0.005142859655061747,True
2025-09-12,0.18,0,1,1,116101.578125,115950.5078125,-0.0013011908618274864,False
2025-09-13,0.14285714285714285,0,1,1,115950.5078125,115407.65625,-0.004681752350561746,False
2025-09-14,-0.0625,0,1,1,115407.65625,115444.875,0.00032249810116042455,True
2025-09-15,0.22,1,1,1,115444.875,116843.1875,0.01211238264149881,True
2025-09-16,0.16,0,1,1,116843.1875,116468.5078125,-0.003206688344581493,False
2025-09-17,0.2,0,1,1,116468.5078125,117137.203125,0.005741425944741366,True
2025-09-18,0.22,1,1,1,117137.203125,115688.859375,-0.012364506846338448,False
2025-09-19,0.04,0,1,1,115688.859375,115721.9609375,0.0002861257573013391,True
2025-09-20,0.3181818181818182,2,1,1,115721.9609375,115306.09375,-0.0035936756008188,False
2025-09-21,0.14285714285714285,0,1,1,115306.09375,112748.5078125,-0.02218083931492129,False
2025-09-22,-0.04,0,1,1,112748.5078125,112014.5,-0.006510133275738336,False
2025-09-23,0.12,0,1,1,112014.5,113328.6328125,0.011731809832655593,True
2025-09-24,0.04,0,1,1,113328.6328125,109049.2890625,-0.037760481564090606,False
2025-09-25,-0.02,0,1,1,109049.2890625,109712.828125,0.006084762846273141,True
2025-09-26,-0.02,0,1,1,109712.828125,109681.9453125,-0.00028148770775295333,False
2025-09-27,-0.19047619047619047,0,1,1,109681.9453125,112122.640625,0.022252480164771878,True
2025-09-28,0.047619047619047616,0,1,1,112122.640625,114400.3828125,0.02031473906432535,True
2025-09-29,0.06,0,1,1,114400.3828125,114056.0859375,-0.003009577997341983,False
2025-09-30,0.14,0,1,1,114056.0859375,118648.9296875,0.04026829179914843,True
2025-10-01,0.36,2,1,1,118648.9296875,120681.2578125,0.01712892084532737,True
2025-10-02,0.3,1,1,1,120681.2578125,122266.53125,0.013136036748664046,True
2025-10-03,0.46,2,1,1,122266.53125,122425.4296875,0.0012996069805488982,True
2025-10-04,0.1,0,1,1,122425.4296875,123513.4765625,0.008887425412982585,True
2025-10-05,0.25,1,1,1,123513.4765625,124752.53125,0.010031736794915787,True
2025-10-06,0.26,1,1,1,124752.53125,121451.3828125,-0.026461574802715677,False
2025-10-07,0.24,1,1,1,121451.3828125,123354.8671875,0.015672809406696107,True
2025-10-08,0.24,1,1,1,123354.8671875,121705.5859375,-0.0133702162517275,False
2025-10-09,0.22,1,1,1,121705.5859375,113214.3671875,-0.06976852117831743,False
2025-10-10,-0.08,0,1,1,113214.3671875,110807.8828125,-0.02125599811033259,False
2025-10-11,-0.13513513513513514,0,1,1,110807.8828125,115169.765625,0.039364372838715994,True
